*********************************************************
CAN通信数据记录
CAN1波特率：500Kbps
CAN2波特率：1Mbps
日期：2018年07月04日
时间：10:37:25
*********************************************************

序列       通道号     时间标识     传输方向   帧ID(Hex)     帧类型      帧格式     数据长度  数据(Hex)
002196        0     000944885.8       接收     00000701      标准帧      数据帧        08     06 4E 8A 00 80 20 01 66      
002197        0     000944886.1       接收     00000701      标准帧      数据帧        08     07 4F 29 FF 80 20 01 4C      
002198        0     000944886.3       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002199        0     000944886.5       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002200        0     000944886.7       接收     00000702      标准帧      数据帧        05     02 9C E4 33 53      
002201        0     000944887.0       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002202        0     000944887.2       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002203        0     000944887.4       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002204        0     000944887.6       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
002205        0     000944887.8       接收     00000702      标准帧      数据帧        05     07 AC E0 33 5B      
002206        0     000944959.0       接收     00000600      标准帧      数据帧        05     05 02 77 7F 10      
002207        0     000944959.3       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 6A      
002208        0     000944959.5       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4E      
002209        0     000944959.8       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 53      
002210        0     000944960.1       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4B      
002211        0     000944960.3       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
002212        0     000944960.6       接收     00000701      标准帧      数据帧        08     05 4E 82 00 80 20 01 66      
002213        0     000944960.8       接收     00000701      标准帧      数据帧        08     06 4F 29 FF 80 20 01 4A      
002214        0     000944961.1       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002215        0     000944961.3       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002216        0     000944961.5       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002217        0     000944961.7       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002218        0     000944961.9       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002219        0     000944962.1       接收     00000702      标准帧      数据帧        05     05 AC E0 33 23      
002220        0     000944962.3       接收     00000702      标准帧      数据帧        05     06 AC E0 33 5B      
002221        0     000945029.0       接收     00000600      标准帧      数据帧        05     07 01 77 81 10      
002222        0     000945029.3       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002223        0     000945029.5       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4D      
002224        0     000945029.8       接收     00000701      标准帧      数据帧        08     02 4E E2 00 80 20 01 53      
002225        0     000945030.1       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4B      
002226        0     000945030.3       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
002227        0     000945030.6       接收     00000701      标准帧      数据帧        08     05 4F 11 E6 80 20 03 55      
002228        0     000945030.8       接收     00000701      标准帧      数据帧        08     06 4F 22 29 80 20 03 5E      
002229        0     000945031.1       接收     00000701      标准帧      数据帧        08     07 4E 82 00 80 20 01 66      
002230        0     000945031.3       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002231        0     000945031.5       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002232        0     000945031.7       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002233        0     000945031.9       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002234        0     000945032.2       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002235        0     000945032.4       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002236        0     000945032.6       接收     00000702      标准帧      数据帧        05     06 9D 24 33 5B      
002237        0     000945032.8       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
002238        0     000945099.0       接收     00000600      标准帧      数据帧        05     05 01 77 83 10      
002239        0     000945099.3       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002240        0     000945099.5       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4D      
002241        0     000945099.8       接收     00000701      标准帧      数据帧        08     02 4E B1 F0 80 20 03 6E      
002242        0     000945100.1       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4C      
002243        0     000945100.3       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
002244        0     000945100.6       接收     00000701      标准帧      数据帧        08     05 4E 82 00 80 20 01 66      
